recipe_name,ingredients,instructions,prep_time,source
Healthy School Lunch Ideas with Hard-Boiled Eggs,3  hard-boiled eggs | 2  strips bacon (cooked and crumbled) | 1/2 cup halved grape tomatoes | 1/2 tablespoon olive oil | 1/2 teaspoon salt | 1/4 teaspoon black pepper | 8  large lettuce leaves,"In a medium bowl, combine the hard-boiled eggs, bacon, and tomatoes. Drizzle with olive and season with salt and black pepper, toss to combine.  Layer one lettuce leaf on top of another to create a ""cup"". Fill each lettuce cup with the hard-boiled egg and bacon mixture. Serve immediately or if packing for lunch, divide the lettuce cups between 2 lunch containers. ",5 minutes,https://www.momables.com/5-healthy-school-and-office-lunch-ideas-with-boiled-eggs/
Leftover Chicken Lunchbox for Teens,3 ounces grilled or roasted chicken (cut into strips) | 1 cup sugar snap peas | 1/2 cup grape tomatoes | 1  hard-boiled egg | 1-2 slices bacon (cooked and cut into 2-inch pieces) | Puffed cheese crisps or snack of choice,"Place the chicken strips and veggies into the lunch container. Add the hard-boiled egg, bacon, and cheese crisps to the empty compartments, keeping the dry ingredients separate from the hard-boiled egg. Close the container and pack it into the lunch bag with an ice pack.",5 minutes,https://www.momables.com/leftover-chicken-lunchbox/
Baked Zucchini Chips,1  medium zucchini | 1 tablespoon olive oil | Salt and other seasonings to taste,"Preheat the oven to 225F and line a baking sheet with parchment paper and set aside. Using a mandoline or a knife, thinly slice the zucchini. The thinner the slices, the better they’ll crisp up in the oven. Lay the slices evenly onto sheets of paper towels, then sprinkle the tops with salt. Use no more than ¼ teaspoon total for all the slices. Allow the slices to sit for about 10 minutes. This will help draw out the liquid.  After 10 minutes, blot the slices dry with additional paper towels to remove the excess moisture. Lay the slices evenly on the baking sheet (you may need to use more than one pan, depending on how large your zucchini is). Brush the olive oil evenly over the tops of the slices, then sprinkle with your seasonings of choice. Be careful not to use too much because you already salted the slices, and they will shrink when baking. Bake for about 2 hours, or until they’ve reached your desired crispiness. Remove from the oven and allow to cool prior to serving. ",10 minutes,https://www.momables.com/how-to-make-zucchini-chips/
Easy Fruit Leather Recipe,4 cups diced strawberries (any fruit) | 2 tablespoons honey (or sugar) | 1 tablespoon lemon juice (optional),"Preheat oven to the lowest setting, between 150F to 200F, with the top oven rack in the middle position. If making more than one tray, place the second oven rack right below the first. Line a baking sheet with parchment paper. Do not use wax paper. Add the berries and honey into a blender and blend until smooth. Add the lemon juice to keep the fruit leather bright in color; it&#39;s not essential to the recipe, just for looks. To remove the berry seeds, pour through a sieve. Pour the mixture onto the prepared baking sheet and, with the back of a silicone spatula, spread the berry mixture into a thin, even layer. The middle tends to be thicker than the sides, spread this out to just as thin since the middle is the last thing to dry out. Bake for 4 to 6 hours, until the fruit leather peels away easily from the parchment and the middle is no longer wet. If baking multiple baking sheets, swap positions after 2 to 3 hours. Remove the tray from the oven onto the counter to fully cool down for 4 hours or overnight. With scissors, cut the parchment paper from one end to the other, into strips. Roll them up, parchment and all. To eat, separate the fruit leather from the parchment as you go. Store the fruit leather rolled up in a zip bag or an airtight container in the fridge or pantry for up to 1 month.",370 minutes,https://www.momables.com/how-to-make-fruit-leather/
Air Fryer Grilled Cheese (Fool Proof!),2 slices sandwich bread | 2 slices cheese (your favorite) | Butter or spray (for grilling),"Preheat the air fryer to 370°F (185C) for 5 minutes. Place the sliced bread on a flat surface and butter both slices of bread. Flip the bread slices over, place the cheese, and close the sandwich, buttered sides out. Take a toothpick and slide it through the middle of the sandwich to keep it together inside the air fryer. Place the cheese sandwich in the preheated air fryer. If making more than one grilled cheese at a time, make sure not to stack them. Air fry it for 2 minutes on the first side, open the air fryer and flip the sandwich over. Air fry the second side for another 2 to 3 minutes. Remove the toothpick and serve the grilled cheese sandwich.",10 minutes,https://www.momables.com/air-fryer-grilled-cheese/
Fried Bologna Sandwich,2 slices sandwich bread (any) | 2 teaspoons mayonnaise | 2  teaspoons Creole mustard | 2 oz bologna | 1 slice American cheese | 2  green lettuce leaves (shredded) | tomato slices (optional),"Toast the bread to a golden color. Once toasted, spread the mayonnaise on one slice of bread and spread the Creole mustard on the other. Place the lettuce on one slice of bread, and top it with the American cheese. If you&#39;re adding tomato slices to the sandwich, place them on top of the cheese. Heat a non-stick pan over medium heat. Once hot, spray a little oil spray. Make a couple of slices along the bologna edges with a knife. This prevents the meat from curling up onto itself. Place the bologna slices on the hot pan, and cook the first side until it begins to char, for about a minute, and flip it over to pan-fry the other side. Remove the fried bologna from the pan and place it on top of the open sandwich. Close the sandwich. Enjoy it now or pack it inside a lunch box. Wait a couple of minutes for the bologna to cool down to room temperature before closing the sandwich. Then, place the sandwich in one compartment, and sides, like fruit and veggies, in separate compartments, making sure to keep them away from the sandwich so it doesn&#39;t get soggy. Pace the packed lunch inside a lunch bag and add an ice pack if necessary.",5 minutes,https://www.momables.com/fried-bologna-sandwich/
Grilled Cheese and Tomato Sandwich,4 slices thick sandwich bread | 1 tablespoon butter (for grilling) | 4 slices Cheddar cheese | 1/2  tomato (sliced),"Place the sliced bread on a flat surface. Butter one side of each slice, flip over. Place a slice of cheese on each unbuttered side. Layer the tomato slices onto 2 slices. Assemble the sandwiches, making sure the buttered sides are facing out. Grease a medium non-stick skillet and heat over medium-high heat. One at a time, grill each sandwich for about 2 to 3 minutes until it’s golden and the cheese has begun to melt on that side. Flip sandwich and grill on the other side for an additional minute or 2 until it’s golden, crispy, and cheese is melted. Serve immediately, or, to pack in a lunchbox, wait for the sandwich to cool to room temperature before packing inside a lunch container. If packing for lunch, add the veggies and additional snacks to the container, but place them in separate compartments to keep the sandwich bread dry. ",10 minutes,https://www.momables.com/grilled-cheese-and-tomato/
8 Vegetarian School Lunch Ideas,40  wonton wrappers | 1  can refried black beans (warmed) | 1 cup shredded Cheddar cheese | 3/4 cup pico de gallo (or salsa) | Sour cream (for topping) | Guacamole | 2  green onions (sliced),"Preheat the oven to 375F. Grease 2 muffin tins with cooking spray. Line each cup with 2 wonton wrappers and lightly spray with cooking oil. Transfer the muffin tins to the oven and bake for 8 to 10 minutes or until the wonton wrappers are golden brown and crispy. Meanwhile, in a microwave-safe bowl, warm the beans. Remove the taco cups from the oven and fill each with warmed black beans, cheese, pico de gallo/salsa, sour cream, guacamole, and green onions.",16 minutes,https://www.momables.com/8-vegetarian-school-lunch-ideas/
Grilled Cheese Dippers Thermos Lunch,2 slices of whole-grain bread | 1 - 2 slices Cheddar cheese | Butter (for grilling) | 1  serving of Tomato Soup,"Lightly grease a medium non-stick with cooking spray. Grill the sandwiches over medium heat, for 2 to 3 minutes per side until the cheese melts and the bread is toasted.  Remove the sandwiches from the skillet and allow them to cool down for 5 minutes before slicing vertically into strips, about 3 or 4.  Serve immediately with soup, if desired. ",2 minutes,https://www.momables.com/grilled-cheese-dippers/
Tomato Pasta Salad Lunch Box,1 cup cooked pasta (like cavatappi or rotini) | ¼ cup cherry tomatoes (halved) | 1 teaspoon olive oil | 1 tablespoon fresh basil (chopped) | Pinch of salt and pepper,"In a bowl, combine the cooked pasta, cherry tomatoes, olive oil, chopped basil, salt, and pepper. Toss until everything is well coated, then transfer to a lunch container. Place the pasta salad, any healthy sides, and a fork inside a lunch bag. Use an ice pack to keep it cool and fresh until lunchtime.",5 minutes,https://www.momables.com/tomato-pasta-salad-lunchbox/
Grilled ham & cheese with tomatoes & spinach,2 slices of sandwich bread | ½ cup fresh spinach | 2 ounces deli ham | 2 slices of tomato | 2-4 slices of cheese (or enough to cover bread) | Butter (for grilling),"Spread butter on the outside of each slice, then layer cheese, ham, tomato, spinach and another layer of cheese between the bread, buttered sides facing out. On a greased non-stick skillet, grill the sandwich over medium heat on both sides for about 2 to 3 minutes until it's golden brown and the cheese is melty. Remove from heat and let it cool. Slice the cooled sandwich in half and pack it in a hard lunch container. Keep any sides like fruit and veggies in a separate compartment or container to keep the sandwich bread dry. Use an ice pack, if necessary.",5 minutes,https://www.momables.com/grilled-ham-cheese-with-tomatoes-spinach/
Grilled Ham and Cheese,4 slices sandwich bread | 1 tablespoon butter (for grilling) | 4 slices Cheddar cheese | 2 ounces deli ham,"Place the sliced bread on a flat surface. Butter one side of each slice, flip over. Place a slice of cheese on each unbuttered side. Layer the ham slices onto 2 slices. Assemble the sandwiches, making sure the buttered sides are facing out. Grease a medium non-stick skillet and heat over medium-high heat. One at a time, grill each sandwich for about 2 to 3 minutes until it’s golden and the cheese has begun to melt on that side. Flip sandwich and grill on the other side for an additional minute or 2 until it’s golden, crispy, and cheese is melted. Serve immediately, or, to pack in a lunchbox, wait for the sandwich to cool to room temperature before packing inside a lunch container. If packing for lunch, add the veggies and additional snacks to the container, but place them in separate compartments to keep the sandwich bread dry. ",10 minutes,https://www.momables.com/grilled-ham-and-cheese/
